Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
2850	-5694.516	-5719.497	24.98047	0.0233147	0.0212434	0.0195096	0.0631101	0.0570976	0.0353334	0.0444438	0.0163119	0.00862763	0.0064038	0.096065	0.0545417	0.0125055	0.00790495	0.0101907	0.00523266	0.0149332	0.0240058	0.0122884	0.0442241	0.0245643	0.6018524
2860	-5687.286	-5712.687	25.4001	0.0313799	0.0225596	0.0209905	0.0490398	0.0326424	0.040074	0.0567189	0.0184491	0.00681801	0.00379144	0.0840619	0.0542961	0.00694377	0.00968651	0.0104375	0.00281274	0.0154592	0.0212867	0.00953152	0.0330267	0.0298836	0.5598897
2870	-5689.666	-5714.822	25.15567	0.0318748	0.0333507	0.0234291	0.0518058	0.0418919	0.0340487	0.0448321	0.0188299	0.0134818	0.00529865	0.0863788	0.0561479	0.00534517	0.0106978	0.0142117	0.00308673	0.0167522	0.0179933	0.0241021	0.0242567	0.026516	0.5843319
2880	-5692.075	-5716.771	24.69624	0.0396143	0.0299493	0.0172843	0.0508506	0.0515353	0.0294635	0.0595537	0.024994	0.0111286	0.0104294	0.0851474	0.0576091	0.00920801	0.00781208	0.01913	0.00506053	0.0109493	0.0183528	0.0238631	0.0400806	0.0282597	0.6302758
2890	-5684.952	-5709.977	25.02534	0.0330611	0.0217815	0.0210286	0.0576206	0.0379436	0.0327393	0.0463952	0.0261833	0.00850313	0.00463528	0.0851474	0.058198	0.00920801	0.00602461	0.0145098	0.00695451	0.0162257	0.0239967	0.0225558	0.0329932	0.0316599	0.5973652
2900	-5693.867	-5718.916	25.04896	0.0282719	0.0314971	0.0273743	0.0464454	0.0320259	0.0359073	0.0528032	0.0223899	0.0140122	0.00324415	0.0807513	0.0583188	0.0136628	0.00958497	0.0157684	0.00243346	0.0261787	0.0108613	0.0121616	0.0347768	0.0365339	0.5950034
2910	-5687.144	-5712.376	25.23137	0.0309818	0.0272167	0.0155569	0.0363847	0.0412781	0.0452087	0.0567316	0.0239838	0.00884661	0.00469727	0.0763085	0.0632255	0.0133209	0.00483731	0.0142498	0.00523146	0.0142803	0.0241956	0.0164961	0.0259734	0.0277575	0.5767623
2920	-5691.702	-5716.802	25.1002	0.0340354	0.029455	0.0217258	0.0541084	0.0265087	0.0425215	0.0469591	0.0225904	0.00605799	0.0050614	0.0746401	0.0604086	0.011877	0.0090594	0.0151583	0.00644893	0.0102513	0.0269366	0.0207015	0.0338236	0.0315501	0.5898794
2930	-5684.998	-5709.97	24.97172	0.0346743	0.0347716	0.0181594	0.0517136	0.0375103	0.0410145	0.0511191	0.0272466	0.00665209	0.0050614	0.0832922	0.0590752	0.0081024	0.00954777	0.0115202	0.00725624	0.0161079	0.0224252	0.0142591	0.0370088	0.0262094	0.6027274
2940	-5688.228	-5713.526	25.29794	0.0253311	0.0347716	0.0212897	0.0536803	0.0436403	0.0252255	0.0508479	0.0276473	0.008243	0.00383053	0.0790466	0.0607007	0.0110707	0.00689549	0.0117374	0.00723301	0.0123833	0.0148637	0.0128873	0.0277609	0.0310187	0.5701049
2950	-5696.946	-5722.028	25.08231	0.0282658	0.0426623	0.0355544	0.0503487	0.0280444	0.0367585	0.0494221	0.019236	0.0115107	0.00642074	0.0867621	0.0451198	0.00924438	0.00553474	0.0114524	0.00659825	0.0125167	0.0153125	0.0286693	0.0336853	0.0285493	0.5916683
2960	-5691.439	-5716.716	25.27725	0.0314963	0.0368879	0.0224412	0.0496292	0.0337236	0.0270955	0.046067	0.0335522	0.00686968	0.00204335	0.0727268	0.053222	0.00661574	0.0107508	0.0124745	0.00654899	0.020297	0.0162269	0.0171133	0.0378485	0.028544	0.5721745
2970	-5696.428	-5721.644	25.21524	0.0391526	0.0414703	0.0201967	0.0503712	0.0292792	0.0361922	0.03577	0.0176753	0.008549	0.00594907	0.0938612	0.0574534	0.0112273	0.00464765	0.0082109	0.00744696	0.0190499	0.0163786	0.0199995	0.0227538	0.032741	0.5783757
2980	-5699.632	-5724.612	24.98001	0.0391526	0.0316284	0.0160138	0.060895	0.0357642	0.0453577	0.0528338	0.0178163	0.00564484	0.0044836	0.070771	0.0582526	0.00618937	0.00961708	0.0254372	0.00639432	0.027062	0.0198846	0.0224906	0.0293228	0.0168864	0.6018982
2990	-5689.894	-5715.142	25.248	0.0217185	0.0305018	0.0132802	0.0610654	0.0293399	0.0298252	0.0599582	0.0176862	0.012562	0.00238236	0.0945314	0.0677112	0.00752914	0.00442855	0.0149033	0.00378257	0.0119613	0.017499	0.0170478	0.0373393	0.0200458	0.5750992
3000	-5687.765	-5713.191	25.42641	0.0328135	0.0305018	0.0100062	0.0581919	0.0321357	0.0297664	0.0604512	0.0202756	0.0087603	0.00460021	0.075898	0.0494135	0.00876755	0.00552962	0.0126641	0.00190699	0.0119613	0.0214526	0.015125	0.0348897	0.0321472	0.5572585
3010	-5698.073	-5723.513	25.44033	0.0331265	0.0305901	0.0197077	0.0454983	0.026233	0.0398915	0.0566999	0.0165574	0.0087823	0.0087933	0.0734077	0.0506186	0.00303508	0.0122073	0.0110875	0.0129333	0.0181324	0.0196018	0.0165622	0.0269195	0.0254813	0.5558666
3020	-5687.413	-5712.484	25.07093	0.0273752	0.0221077	0.0196878	0.046142	0.0376994	0.0310552	0.0569469	0.0219299	0.00998664	0.00384347	0.0792421	0.0666987	0.00711025	0.0111014	0.0170428	0.00258122	0.021423	0.0236865	0.0198299	0.0358563	0.0314605	0.5928068
3030	-5686.386	-5711.283	24.89698	0.0334383	0.0298129	0.0249129	0.0496893	0.0356632	0.041799	0.0562348	0.0234274	0.0110521	0.00829845	0.0873998	0.0585017	0.00667287	0.00499648	0.0111347	0.00779273	0.0166168	0.0191151	0.0189799	0.040196	0.0244672	0.6102015
3040	-5687.638	-5712.77	25.13193	0.0295066	0.0342843	0.0161086	0.0623744	0.0441531	0.0313512	0.067997	0.0203583	0.00726918	0.00363881	0.0756776	0.0570453	0.00822573	0.00727945	0.0112957	0.00624531	0.00991502	0.0238633	0.013647	0.0281336	0.0283369	0.5867064
3050	-5689.12	-5714.098	24.97811	0.0325045	0.0322123	0.0131653	0.0570156	0.0326055	0.0293563	0.0439286	0.0150857	0.00980792	0.00573976	0.100904	0.0664992	0.0089602	0.00632316	0.0202551	0.00628727	0.0135398	0.0228654	0.0175605	0.0370244	0.0304475	0.6020882
3060	-5692.338	-5717.811	25.47256	0.0250274	0.0295906	0.020741	0.0509554	0.0368462	0.0237116	0.0642376	0.0216488	0.00612706	0.00293381	0.0726834	0.0488595	0.00694242	0.0010098	0.0218958	0.00628727	0.0161874	0.0154257	0.0220435	0.0370244	0.0224648	0.5526434
3070	-5693.118	-5718.563	25.44524	0.0333279	0.0297027	0.0243818	0.0438362	0.0284867	0.0328175	0.0418165	0.0225431	0.00455629	0.00881243	0.079601	0.0604106	0.0154518	0.00361021	0.0211037	0.00718022	0.0160003	0.0174388	0.0199731	0.0220995	0.0222252	0.5553756
3080	-5689.162	-5714.309	25.14723	0.025233	0.0347458	0.0161324	0.042527	0.0375668	0.0340055	0.0649471	0.0212463	0.00967829	0.0036775	0.0995069	0.0520415	0.00747469	0.00491979	0.0137513	0.00348568	0.0192682	0.0110782	0.0169278	0.0337881	0.033175	0.5851768
3090	-5688.314	-5713.452	25.13845	0.0244006	0.0289307	0.0240534	0.0591613	0.0471925	0.0272873	0.0450386	0.0176225	0.0119811	0.0036775	0.0739235	0.0619933	0.0107256	0.00485371	0.0145252	0.00355918	0.0150554	0.0148934	0.0235371	0.0412704	0.0323723	0.5860544
3100	-5692.987	-5717.998	25.01145	0.0261234	0.0278241	0.0110245	0.0421297	0.0429247	0.039202	0.0573886	0.021489	0.00988472	0.00442187	0.0797817	0.0704517	0.00911411	0.0137223	0.0114635	0.00826611	0.0159433	0.0234721	0.0170105	0.0316555	0.0354604	0.5987541
3110	-5692.88	-5718.417	25.53679	0.0287471	0.0359668	0.0132614	0.0569214	0.0378404	0.0307545	0.0568518	0.0164293	0.00723019	0.00116898	0.0595467	0.0636649	0.00943135	0.00468831	0.0117562	0.00606666	0.018164	0.0222174	0.0184282	0.0290789	0.0180057	0.5462201
3120	-5687.609	-5712.493	24.88465	0.0410161	0.0248046	0.0232357	0.0519509	0.0378404	0.031657	0.0511853	0.0220561	0.00989623	0.00589529	0.0928347	0.054585	0.00918425	0.0115106	0.0139631	0.00794701	0.0157614	0.0235908	0.015325	0.0375398	0.0296554	0.6114348
3130	-5690.143	-5715.321	25.17754	0.0233744	0.0326899	0.0229751	0.0495649	0.0470908	0.0374459	0.0494024	0.0131913	0.00730308	0.0026395	0.0788629	0.0641795	0.0178451	0.00514547	0.00928834	0.00708996	0.0153974	0.0210539	0.0131744	0.0417528	0.0226784	0.5821452
3140	-5694.287	-5719.539	25.25218	0.0412627	0.0237049	0.0199336	0.0488883	0.0277253	0.0383445	0.0534643	0.0214027	0.00505667	0.00732417	0.0935609	0.0595084	0.0112271	0.00514547	0.0137096	0.00113627	0.00872701	0.0302202	0.00743491	0.0304772	0.0264271	0.5746813
3150	-5691.272	-5716.742	25.47054	0.0342868	0.0269319	0.011644	0.0490583	0.0380197	0.031272	0.0521089	0.0231796	0.00879133	0.00813058	0.0741817	0.0466678	0.0085526	0.00286075	0.0146333	0.00346014	0.00643996	0.0239617	0.0153173	0.0464344	0.0269129	0.5528457
3160	-5691.219	-5716.259	25.04013	0.0292368	0.0365666	0.0111307	0.0511871	0.0415115	0.0298233	0.0446807	0.0247152	0.00865628	0.0059769	0.0958754	0.057042	0.00719158	0.00828726	0.0118512	0.0102768	0.021884	0.0306563	0.0138104	0.0305581	0.024968	0.5958862
3170	-5693.573	-5718.642	25.06825	0.0318427	0.0371895	0.0267904	0.0483733	0.0268585	0.0350255	0.0488826	0.0175793	0.00879121	0.00356347	0.0761405	0.0601323	0.0181619	0.00394951	0.0110054	0.00563113	0.0195215	0.0257813	0.0282804	0.0387655	0.0208084	0.5930745
3180	-5688.672	-5714.012	25.34062	0.0256412	0.0395125	0.013997	0.0556534	0.0285897	0.0379782	0.0499185	0.021878	0.0103777	0.00539007	0.0791791	0.0529487	0.00606155	0.0097408	0.00951176	0.00417144	0.0158637	0.0180557	0.0167711	0.0299488	0.0346484	0.5658375
3190	-5690.987	-5715.863	24.87616	0.0367188	0.0350696	0.0244504	0.0553323	0.0462513	0.0343652	0.0499185	0.0167802	0.0102683	0.00866081	0.0800502	0.0623199	0.0082144	0.00387008	0.0168195	0.0044105	0.0131822	0.0196021	0.0134954	0.0353186	0.0371854	0.6122837
3200	-5683.817	-5709.112	25.295	0.0314497	0.0259741	0.0157539	0.0450513	0.0377826	0.0310891	0.0521708	0.0301142	0.00683048	0.00481101	0.0810019	0.0553268	0.0113972	0.0042982	0.0163462	0.005018	0.016262	0.0196161	0.0194726	0.0284082	0.0322245	0.570399
3210	-5693.607	-5719.114	25.50659	0.0281756	0.0320383	0.0195262	0.0580074	0.0325128	0.0264347	0.0414382	0.0234134	0.00582664	0.00538459	0.0880032	0.0474767	0.00732174	0.00298703	0.0203395	0.00789443	0.0121627	0.0321332	0.010607	0.0207793	0.0267774	0.5492401
3220	-5693.115	-5718.096	24.98129	0.0350855	0.0410097	0.0171873	0.049403	0.0460794	0.0334221	0.0501859	0.0127422	0.00700492	0.00767457	0.0856304	0.0729537	0.0105566	0.00560035	0.013241	0.00499429	0.0113238	0.0334365	0.00965705	0.028001	0.0265811	0.6017704
3230	-5694.984	-5719.646	24.6617	0.0318627	0.0329048	0.0186578	0.0549893	0.0395896	0.0377868	0.0445223	0.0248929	0.0156495	0.00251451	0.0858456	0.0848165	0.0172431	0.00209597	0.0217077	0.00673958	0.0160165	0.0218257	0.016251	0.0400111	0.0178067	0.6337298
3240	-5688.918	-5714.278	25.3605	0.025878	0.0345168	0.0172442	0.0475558	0.0289487	0.0304004	0.0585823	0.0255165	0.00567709	0.00878019	0.0851551	0.0604379	0.00661758	0.0100413	0.00898235	0.00265589	0.0132559	0.0216842	0.0163322	0.0318869	0.0237004	0.5638497
3250	-5691.814	-5717.093	25.27887	0.021592	0.0262379	0.0101612	0.0564887	0.0430332	0.0419997	0.0548585	0.0150143	0.0133797	0.00641224	0.0747891	0.0545828	0.00917101	0.00248211	0.0164587	0.00413312	0.0178944	0.0232208	0.0180354	0.0333579	0.0287097	0.5720124
3260	-5692.039	-5717.109	25.06929	0.0388156	0.030533	0.025376	0.0525165	0.0288794	0.026828	0.0540659	0.0311214	0.0168565	0.00379951	0.076429	0.0483074	0.00897508	0.0053116	0.0111237	0.00550645	0.0161973	0.0193249	0.0262311	0.0371481	0.0296241	0.5929704
3270	-5690.497	-5715.893	25.39629	0.0317149	0.0388212	0.0258003	0.0415828	0.0287669	0.034121	0.0409686	0.0234924	0.0115965	0.00154886	0.0851092	0.0676341	0.00712967	0.00618654	0.0154319	0.00341167	0.0097892	0.0171589	0.0166301	0.0268947	0.0264812	0.5602706
3280	-5688.547	-5713.8	25.25277	0.0241603	0.0229626	0.0157582	0.0457407	0.0392476	0.0277234	0.0564029	0.0311644	0.0111816	0.00315428	0.0945651	0.0616285	0.00667398	0.0023847	0.0133495	0.00347385	0.0176781	0.024777	0.015178	0.0295217	0.0278959	0.5746223
3290	-5688.246	-5713.382	25.13649	0.026413	0.0244166	0.0186267	0.065118	0.039876	0.0312269	0.0594416	0.0163035	0.00898782	0.00163449	0.0899897	0.0563837	0.00784319	0.00880386	0.0198609	0.00390163	0.0118565	0.0216088	0.0164545	0.0276382	0.0298646	0.5862502
3300	-5687.456	-5712.488	25.03277	0.0304111	0.0341962	0.0191912	0.0415548	0.0425401	0.039662	0.0444568	0.0202079	0.00893842	0.00539396	0.0824507	0.0626869	0.0131044	0.00469122	0.0244654	0.00362874	0.0219339	0.0200968	0.0178492	0.0355053	0.0236569	0.596622
3310	-5690.007	-5715.265	25.25805	0.0236902	0.0296227	0.0149452	0.0470825	0.0423746	0.0260598	0.0444349	0.0294704	0.00893842	0.010034	0.0826049	0.0525603	0.011177	0.0070443	0.0132273	0.00755923	0.011306	0.0236878	0.0198849	0.0385259	0.0298642	0.5740945
3320	-5690.387	-5715.506	25.1192	0.0243413	0.0338541	0.0186926	0.0506273	0.0501942	0.0305404	0.0495686	0.0224797	0.00725691	0.00580284	0.0764373	0.0603022	0.0124875	0.0114512	0.00915746	0.0151482	0.0154747	0.0184974	0.0139076	0.0365255	0.0252328	0.5879797
3330	-5687.337	-5712.669	25.3324	0.021122	0.0338529	0.0236801	0.04925	0.0356165	0.043493	0.047881	0.0248578	0.00945074	0.0043915	0.0717422	0.0563	0.00867939	0.00165438	0.0148737	0.00416342	0.0146384	0.0183759	0.023537	0.0311255	0.0279738	0.5666594
3340	-5685.284	-5710.5	25.21594	0.0326657	0.0271654	0.0158693	0.0580798	0.0423915	0.0293935	0.0460709	0.0228802	0.0106101	0.0045255	0.0711476	0.0669798	0.0130804	0.00397566	0.0115468	0.0039423	0.0148066	0.0247458	0.0161376	0.0303567	0.0319346	0.5783056
3350	-5693.226	-5718.008	24.78195	0.0240232	0.0358378	0.0187185	0.0634596	0.0459588	0.0318186	0.0584003	0.0287319	0.0114749	0.00535118	0.092639	0.0552755	0.013891	0.00248207	0.0132543	0.00350475	0.0109335	0.0156712	0.0147608	0.0307201	0.0447976	0.6217047
3360	-5686.668	-5711.532	24.86404	0.0286576	0.0359804	0.0246103	0.0514708	0.0378429	0.0411194	0.0555251	0.0227567	0.0093044	0.00683983	0.0798358	0.0606115	0.0119693	0.00648064	0.0126558	0.00378469	0.0160216	0.0250408	0.0106063	0.0353758	0.0370057	0.6134953
3370	-5687.556	-5712.543	24.98756	0.0308777	0.0287677	0.0213169	0.0502494	0.03374	0.0391107	0.0474998	0.0250342	0.00878573	0.00273274	0.0877116	0.0581615	0.0135215	0.000486553	0.0129482	0.00962758	0.0152568	0.0223386	0.0197709	0.0435848	0.0296207	0.6011436
3380	-5687.003	-5712.133	25.13053	0.0277416	0.0259661	0.0248865	0.0561092	0.0419556	0.0407735	0.05237	0.0153795	0.0122548	0.00396753	0.0845311	0.0628176	0.0069925	0.00890003	0.0190985	0.00205296	0.0152649	0.0179788	0.0131537	0.0274318	0.0272204	0.5868465
3390	-5691.273	-5716.771	25.4979	0.0226921	0.0391336	0.0165236	0.0409558	0.0415321	0.0324488	0.0344832	0.0266361	0.00902843	0.00523546	0.0856783	0.0500323	0.00644282	0.00490139	0.0162144	0.00481647	0.0123107	0.0141334	0.0179447	0.0384976	0.0304684	0.5501097
3400	-5684.763	-5709.674	24.91175	0.0336348	0.0283805	0.0229866	0.051599	0.0411097	0.0278349	0.0628163	0.0245235	0.00812356	0.00308755	0.0871356	0.0655297	0.0138042	0.00287059	0.0123056	0.00644041	0.0161311	0.0212789	0.0175778	0.0355415	0.0260123	0.6087242
3410	-5691.635	-5717.199	25.56416	0.027252	0.0344501	0.017865	0.0460297	0.0296142	0.0233171	0.0475033	0.0259716	0.00812356	0.00635843	0.0948007	0.0494307	0.0121513	0.00482785	0.00731099	0.00783917	0.00811861	0.0147925	0.0151622	0.0368421	0.0257228	0.5434839
3420	-5692.673	-5718.205	25.53261	0.0272201	0.0194461	0.0267247	0.0495671	0.0322748	0.0336952	0.0534916	0.0193206	0.0062874	0.00572222	0.0824104	0.0593004	0.00472532	0.00466585	0.0120521	0.00259216	0.0241007	0.0119076	0.0174067	0.0251408	0.028587	0.5466388
3430	-5694.025	-5719.505	25.47959	0.0250435	0.0312461	0.0189782	0.0586306	0.0322748	0.0235103	0.0441869	0.0168178	0.00944565	0.00569427	0.0635203	0.0606388	0.00789285	0.00407592	0.0183376	0.00275387	0.0152571	0.0221707	0.0198698	0.0269817	0.0446142	0.5519406
3440	-5690.863	-5716.074	25.21073	0.030561	0.0306249	0.0248652	0.0433387	0.0315125	0.0264536	0.0437094	0.0228862	0.0127116	0.00220182	0.0839725	0.0690222	0.00638225	0.00870347	0.0271695	0.00427561	0.0143584	0.018457	0.0190885	0.0356421	0.0228902	0.5788266
3450	-5689.259	-5714.353	25.09341	0.0250166	0.0325022	0.0209858	0.0426367	0.0324122	0.0487159	0.050119	0.0194011	0.00824882	0.00302731	0.0823709	0.0623911	0.0130059	0.00442387	0.0139408	0.00324513	0.0194595	0.0200016	0.0201817	0.034659	0.0338134	0.5905584
3460	-5686.043	-5711.18	25.13697	0.0287864	0.0232135	0.0192248	0.0462981	0.0385836	0.0366362	0.0571386	0.0197963	0.0139592	0.00371709	0.0768264	0.0623911	0.0104169	0.00243364	0.0156791	0.00622081	0.0132201	0.0302955	0.0167304	0.0305757	0.0340586	0.586202
3470	-5693.286	-5718.579	25.29319	0.0289225	0.0333342	0.0269508	0.0510661	0.0457165	0.025417	0.0502817	0.0163805	0.012307	0.00356839	0.0727902	0.0499089	0.0132916	0.00243364	0.0103713	0.00423565	0.0144662	0.0105387	0.0250112	0.0377462	0.0358421	0.5705804
3480	-5685.143	-5710.246	25.10311	0.0307389	0.0239756	0.0238148	0.0488437	0.0373455	0.0419514	0.0494378	0.0235903	0.00766913	0.0025721	0.0880399	0.0567854	0.010874	0.00427004	0.0147286	0.00469774	0.00904559	0.0266143	0.0130454	0.0379747	0.0335741	0.5895889
3490	-5681.459	-5706.718	25.25897	0.0281984	0.0294998	0.0185063	0.052471	0.0357137	0.0296856	0.0474138	0.0200695	0.00788066	0.00429401	0.0933144	0.0624993	0.011493	0.00587017	0.0138213	0.00469774	0.0128959	0.0168942	0.0207894	0.0326415	0.0253529	0.5740027
3500	-5688.158	-5713.385	25.22695	0.0293967	0.0273259	0.0216384	0.0483017	0.0405586	0.0345133	0.0515562	0.0193597	0.00767734	0.00720478	0.0767497	0.0524814	0.00936695	0.00192306	0.0116528	0.00469988	0.0112501	0.0351775	0.0244863	0.0363689	0.0255154	0.5772045
3510	-5687.338	-5712.411	25.07277	0.0323453	0.0276367	0.0230109	0.0454413	0.0373978	0.0401594	0.0484452	0.0320395	0.0115923	0.00266925	0.0810732	0.0556701	0.00515517	0.00542742	0.0120745	0.00509158	0.0193948	0.0229667	0.0220474	0.0373994	0.0255844	0.5926223
3520	-5691.539	-5716.732	25.19278	0.033854	0.0239016	0.0180722	0.0573933	0.0348163	0.0337072	0.0425837	0.0184868	0.0184349	0.00495732	0.0848324	0.0556701	0.0096974	0.00319684	0.0152465	0.0133675	0.0174335	0.0223081	0.0102374	0.0373994	0.0250246	0.5806211
3530	-5695.173	-5720.258	25.08467	0.0218194	0.0314089	0.0182684	0.042402	0.0382477	0.0228473	0.0611884	0.0235456	0.0176216	0.00783744	0.0835363	0.0550368	0.0126292	0.0100972	0.0224291	0.00335231	0.014615	0.0157574	0.0189813	0.0346525	0.0351588	0.5914326
3540	-5684.983	-5710.194	25.21142	0.0309401	0.0314428	0.0169933	0.0454519	0.0354304	0.0325495	0.0463989	0.0229112	0.0072473	0.00570015	0.100895	0.069394	0.0084663	0.00355482	0.0112641	0.00428881	0.0114904	0.0157637	0.01954	0.0346525	0.0243828	0.5787575
3550	-5693.98	-5719.188	25.20814	0.0353161	0.0364051	0.0212151	0.0543332	0.0314836	0.0303343	0.0592813	0.0161079	0.00488298	0.00782758	0.0877118	0.0540901	0.0139032	0.00607198	0.0117593	0.0062322	0.00814586	0.0161945	0.00977457	0.0350225	0.0329925	0.5790856
3560	-5692.966	-5718.16	25.19471	0.0241719	0.0353416	0.0208513	0.0448015	0.0398554	0.0353833	0.0511007	0.0272968	0.0102693	0.00992766	0.077762	0.0552359	0.0112545	0.0146737	0.0147186	0.00699263	0.00923707	0.0156074	0.0117211	0.0403941	0.0238321	0.5804286
3570	-5690.401	-5715.621	25.22024	0.0270533	0.0238052	0.0250927	0.0560671	0.0302272	0.0299827	0.0583568	0.0231393	0.00804576	0.00327541	0.0899755	0.0662102	0.013465	0.00113698	0.0170545	0.00544075	0.0210407	0.0130602	0.0157839	0.0271619	0.0225002	0.5778753
3580	-5685.127	-5710.257	25.13028	0.0294204	0.0284016	0.0214723	0.0436725	0.0378611	0.0374971	0.0438068	0.0282217	0.0104255	0.00730119	0.079813	0.0601063	0.0131769	0.00628344	0.0153884	0.00272299	0.014004	0.0240486	0.0158805	0.0421063	0.0252607	0.5868716
3590	-5691.041	-5716.262	25.22185	0.0226746	0.0323135	0.0166281	0.0466475	0.038572	0.0382256	0.0618372	0.0216524	0.0118627	0.00587076	0.0703665	0.0541989	0.0146824	0.00285944	0.0117042	0.0146637	0.0104968	0.0279345	0.0151516	0.0335208	0.0258516	0.5777149
3600	-5695.718	-5720.412	24.69326	0.0305554	0.0373679	0.0206152	0.0448905	0.0518838	0.0477533	0.0434911	0.0154988	0.00812523	0.00617433	0.0820336	0.067959	0.0101534	0.00969528	0.0107918	0.00541734	0.0185207	0.0209539	0.0151279	0.0498169	0.0337478	0.630573
3610	-5691.087	-5716.39	25.30239	0.0328212	0.0317158	0.0236588	0.0594394	0.0355422	0.0262029	0.0430482	0.0228737	0.0118972	0.00299277	0.0704296	0.052409	0.0119095	0.00653553	0.0064802	0.0050332	0.0178965	0.0253652	0.0218066	0.039446	0.0221566	0.5696603
3620	-5690.544	-5715.69	25.14663	0.0269664	0.0223339	0.0219834	0.0387735	0.0534183	0.0384204	0.0489819	0.0273675	0.00641413	0.00818066	0.0833798	0.0522444	0.0146029	0.00447431	0.0149333	0.00642797	0.0133229	0.018856	0.0176368	0.038315	0.028203	0.5852365
3630	-5691.038	-5716.677	25.6389	0.0359158	0.0309477	0.0139699	0.0478326	0.0318841	0.0283238	0.0406287	0.0220073	0.0114321	0.00147947	0.0711445	0.048745	0.00815927	0.00605469	0.0120512	0.00437958	0.010525	0.0284112	0.0248448	0.0370887	0.0201838	0.5360094
3640	-5688.014	-5713.358	25.34392	0.0352622	0.0284422	0.0169657	0.043097	0.0405909	0.0291797	0.0514685	0.0177313	0.0123493	0.00370735	0.0886008	0.048199	0.00742484	0.00711882	0.0153047	0.00727593	0.0127519	0.0138759	0.0152631	0.0465238	0.0243742	0.565507
3650	-5688.113	-5713.328	25.21516	0.0323409	0.0267754	0.0208217	0.0499308	0.03419	0.0291797	0.0576838	0.0230647	0.00968691	0.00370735	0.083835	0.0473386	0.00659129	0.0112802	0.00985135	0.00114436	0.0173182	0.0215653	0.0183192	0.0392516	0.0345067	0.578383
3660	-5687.996	-5713.008	25.0119	0.0282637	0.0347562	0.0208971	0.0527978	0.0402158	0.0437154	0.0493593	0.0195796	0.00732891	0.00433558	0.0831801	0.0567323	0.0102451	0.0086618	0.0113686	0.0101485	0.0146736	0.0234523	0.0104188	0.0327127	0.0358659	0.598709
3670	-5689.913	-5715.612	25.69829	0.0267987	0.0258715	0.0218395	0.0562515	0.0359138	0.0260165	0.0532054	0.0143155	0.00940869	0.00482683	0.078213	0.0450762	0.00654185	0.0080639	0.00974769	0.00818417	0.014607	0.0236138	0.00963739	0.0283486	0.0235894	0.5300707
3680	-5687.26	-5712.682	25.42127	0.024162	0.0262811	0.0192638	0.047407	0.0447369	0.0343986	0.044414	0.0195649	0.00828398	0.0025581	0.0873105	0.0521851	0.00687643	0.00821367	0.0146721	0.00802981	0.0133668	0.0221316	0.0232558	0.0322432	0.0184164	0.557772
3690	-5685.444	-5710.871	25.42794	0.0275964	0.0276874	0.0150161	0.0526371	0.0466477	0.03522	0.0546397	0.0159567	0.00675504	0.00382175	0.0720082	0.0503663	0.00671479	0.00400851	0.0114622	0.00464305	0.0174361	0.0222849	0.0203904	0.0336016	0.0282114	0.5571051
3700	-5689.417	-5714.947	25.53092	0.0310703	0.0266486	0.014065	0.0414449	0.036888	0.0262854	0.0616444	0.0135235	0.0105934	0.00472825	0.0742734	0.0680764	0.00849765	0.0034939	0.0108347	0.00828574	0.0174361	0.0223691	0.0126674	0.0298923	0.0240888	0.5468074
