Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	sr[5]	TL
4990	-5221.698	-5249.181	27.48266	0.2419865	0.0311734	0.0505968	0.0153204	0.0796474	0.0455771	0.0515338	0.0706998	0.0334355	0.0158343	0.00405987	0.128888	0.0733401	0.0146536	0.000704058	0.00997556	0.00663207	0.00951329	0.0517853	0.0467932	0.00809581	0.0310402	0.113026	0.224205	0.0422334	0.0862374	0.451344	0.0829549	0.258407	0.202449	0.238273	0.300871	0.000699127	0.0239831	0.17931	0.78391	4.0121	0.7792996
5000	-5216.865	-5244.71	27.84469	0.2000342	0.0272288	0.0387529	0.0320566	0.0667478	0.0404971	0.0359344	0.0655338	0.0453831	0.00964134	0.00290579	0.115579	0.0782138	0.0108182	0.00138858	0.00372028	0.0101775	0.0228233	0.0630116	0.0257183	0.0110063	0.0359587	0.104359	0.299448	0.0528135	0.0749738	0.388558	0.0798482	0.262617	0.194332	0.232922	0.31013	0.000174268	0.0110053	0.118773	0.665699	4.20435	0.7430974
5010	-5213.785	-5242.533	28.74794	0.2104685	0.0311538	0.035323	0.0234834	0.0574517	0.0291786	0.0436784	0.0655338	0.0302585	0.0154613	0.00123632	0.10327	0.0840196	0.0169005	0.000154639	0.00654313	0.0121831	0.0123679	0.0269081	0.0191335	0.00951842	0.0290146	0.118856	0.277599	0.0429145	0.105311	0.38234	0.0729799	0.266268	0.192672	0.236962	0.304098	0.000259311	0.0137605	0.133747	0.698164	4.15407	0.6527722
5020	-5215.432	-5243.546	28.11458	0.1919192	0.0467929	0.0369457	0.0163409	0.0687148	0.0488616	0.0435146	0.0722735	0.0335197	0.0134407	0.00408415	0.10783	0.0700319	0.0169005	0.00289066	0.0186729	0.006933	0.0155003	0.0336026	0.034246	0.00673043	0.0182809	0.115812	0.278895	0.0411001	0.113035	0.372872	0.0782859	0.293655	0.180185	0.234839	0.291321	0.000124156	0.00909266	0.107277	0.638899	4.24461	0.716108
5030	-5211.534	-5239.982	28.44739	0.1970007	0.0252927	0.0369238	0.0300796	0.054127	0.0533175	0.0459283	0.0684596	0.026124	0.00771336	0.00240956	0.109419	0.0728395	0.0201067	0.000498419	0.0110896	0.00838438	0.0151807	0.0396225	0.026529	0.00338113	0.0254012	0.131406	0.276341	0.0383867	0.0791017	0.401965	0.0727989	0.282445	0.175193	0.240613	0.301749	0.000154027	0.0102665	0.114456	0.655844	4.21928	0.6828273
5040	-5217.781	-5245.805	28.02404	0.1691162	0.0359832	0.0339256	0.0242463	0.079141	0.0440688	0.046219	0.0897602	0.0309055	0.00822232	0.00442159	0.0996944	0.0660439	0.00927319	0.00227067	0.00762468	0.00782252	0.020997	0.0359742	0.0234604	0.00816162	0.0469457	0.137368	0.258622	0.0375329	0.0945158	0.404754	0.067207	0.277704	0.187341	0.219354	0.315602	4.02094e-05	0.00481195	0.0762517	0.555795	4.3631	0.7251616
5050	-5225.14	-5253.146	28.00541	0.1962331	0.0323084	0.0205223	0.0337023	0.0600632	0.0523482	0.0349153	0.0568851	0.0369281	0.0151245	0.00590629	0.133709	0.0745706	0.0285113	0.00199103	0.00405459	0.0191297	0.0160161	0.0577328	0.0187925	0.00500359	0.0188095	0.0956314	0.277581	0.0570109	0.085036	0.409077	0.0756636	0.281922	0.176676	0.238325	0.303077	0.000149199	0.0100841	0.113367	0.653319	4.22308	0.7270248
5060	-5218.531	-5246.62	28.08884	0.2123643	0.0213457	0.0385667	0.0251984	0.0609683	0.0494932	0.0583701	0.0721057	0.0248359	0.00631363	0.00671321	0.113146	0.0704565	0.0258744	0.0097751	0.0103883	0.00818286	0.00835227	0.040388	0.0240442	0.00336057	0.0408029	0.114479	0.226105	0.0320571	0.10178	0.442612	0.0829671	0.284125	0.181079	0.251788	0.283009	0.000277559	0.0142962	0.136483	0.703831	4.14511	0.7186823
5070	-5214.179	-5242.567	28.38762	0.213173	0.0282155	0.0373562	0.0199767	0.0800823	0.0438006	0.0296489	0.0754709	0.0246138	0.0101312	0.00379396	0.0984494	0.0740156	0.0309487	0.000439097	0.0184996	0.00976558	0.0179898	0.0316343	0.0229333	0.00653736	0.0245015	0.11843	0.276574	0.0501022	0.115578	0.372053	0.0672635	0.28246	0.18776	0.224597	0.305182	0.000285623	0.0145279	0.137651	0.706227	4.14131	0.6888043
5080	-5215.675	-5243.506	27.83069	0.1992074	0.0284802	0.0389286	0.02757	0.0840577	0.0457151	0.042147	0.0902994	0.0303203	0.00775125	0.00593264	0.117336	0.0784164	0.0131214	0.00422957	0.0103097	0.00611558	0.0133506	0.0394293	0.028333	0.0115544	0.0210985	0.116863	0.257725	0.0213689	0.102397	0.442335	0.0593111	0.28779	0.189959	0.238109	0.284142	0.000168564	0.0108011	0.117594	0.663032	4.2084	0.7444972
5090	-5211.891	-5240.048	28.15744	0.2069507	0.0301916	0.0313544	0.0228407	0.0740163	0.037209	0.0285258	0.0885512	0.0346069	0.00794333	0.00489016	0.108096	0.071523	0.0132458	0.00240099	0.0105619	0.0167435	0.0202068	0.0486236	0.0288959	0.00227555	0.0291193	0.111487	0.27838	0.0498761	0.0846686	0.399588	0.0760012	0.267563	0.212573	0.23002	0.289844	0.000227814	0.0127949	0.12868	0.687463	4.17083	0.7118217
5100	-5218.825	-5246.297	27.4719	0.2024715	0.028496	0.0412516	0.0151698	0.0581625	0.0596576	0.039391	0.0721296	0.0226141	0.0110921	0.00391428	0.145628	0.0783527	0.0206864	0.00110016	0.014149	0.00906099	0.0202068	0.0368934	0.0491499	0.00656476	0.0467047	0.0963525	0.299457	0.0412687	0.0989677	0.400424	0.0635297	0.272887	0.214152	0.242266	0.270694	0.000191925	0.0116193	0.122254	0.673479	4.19245	0.7803756
5110	-5220.364	-5247.448	27.08393	0.207543	0.04383	0.0364697	0.0220943	0.073043	0.0440565	0.0465298	0.073845	0.0250967	0.0110921	0.0170219	0.13398	0.087515	0.0116368	0.00431623	0.0166406	0.0151376	0.0116254	0.0545665	0.0406348	0.00770607	0.0423351	0.126222	0.248767	0.0274409	0.0890057	0.441733	0.066832	0.290677	0.182229	0.250571	0.276523	0.000232907	0.0129549	0.129532	0.689281	4.168	0.8191731
5120	-5220.359	-5248.403	28.04356	0.2054109	0.033924	0.0369289	0.0156519	0.0476948	0.0546858	0.0592523	0.0677022	0.0199402	0.0182311	0.00344593	0.0982127	0.0900663	0.0133216	0.00597439	0.0123499	0.0160755	0.0116254	0.0426846	0.0339705	0.00692967	0.0345425	0.116668	0.26243	0.0518914	0.0672121	0.424522	0.0772764	0.262074	0.204248	0.241498	0.29218	0.000214959	0.0123839	0.126468	0.682701	4.17823	0.7232102
5130	-5224.114	-5252.552	28.43826	0.2271282	0.0303865	0.0393864	0.0178191	0.0610388	0.0304076	0.0273972	0.0689748	0.0262278	0.0105903	0.00407429	0.121906	0.102304	0.0115151	9.64569e-05	0.00794	0.0202047	0.00600805	0.0410443	0.0298027	0.00856099	0.0180546	0.10431	0.299316	0.0622836	0.0708329	0.400925	0.062333	0.263399	0.21436	0.223766	0.298475	0.000453355	0.0188238	0.157854	0.74566	4.07721	0.6837395
5140	-5222.113	-5249.572	27.45832	0.1888515	0.0375103	0.0383084	0.0318464	0.0586641	0.0649565	0.052773	0.0722521	0.0367742	0.00791293	0.00353009	0.135298	0.0756773	0.0237948	0.000393724	0.00201257	0.0119698	0.00728919	0.0634095	0.0247126	0.00579433	0.0268538	0.107567	0.315454	0.058925	0.062226	0.388002	0.0678269	0.261358	0.212127	0.247122	0.279393	0.000108392	0.00842284	0.102979	0.628399	4.26009	0.7817337
5150	-5233.287	-5260.278	26.9908	0.2239593	0.0213994	0.0381009	0.0134957	0.0958875	0.0525027	0.0514108	0.0825489	0.0323339	0.0123876	0.0152086	0.119939	0.0890078	0.0268496	0.00510497	0.0026489	0.0102381	0.0176182	0.0534107	0.0292042	0.002842	0.0563464	0.124886	0.272329	0.0423349	0.0903863	0.400178	0.0698858	0.253989	0.207558	0.253666	0.284788	0.000410277	0.0177999	0.153264	0.737016	4.09151	0.8284863
5160	-5220.876	-5248.426	27.54964	0.1974956	0.0403983	0.0423313	0.0175221	0.0633826	0.0592736	0.0598062	0.0788335	0.0227726	0.00375506	0.00199733	0.143322	0.0879228	0.0120951	0.00238157	0.00304615	0.0153356	0.0105602	0.0354904	0.0379777	0.00727927	0.0271186	0.110358	0.31239	0.0340692	0.11776	0.354337	0.0710864	0.2788	0.184398	0.229888	0.306913	0.000157202	0.0103851	0.115159	0.657465	4.21683	0.772602
5170	-5228.957	-5255.088	26.13146	0.2029703	0.0278878	0.0392479	0.0227053	0.0769799	0.0591665	0.0550924	0.0925683	0.0289963	0.0129461	0.00478502	0.167312	0.0988684	0.0161757	0.00142938	0.00813225	0.0212183	0.0327168	0.0555046	0.0447485	0.00484105	0.0430973	0.119052	0.269265	0.0235296	0.0933606	0.456336	0.0384565	0.265791	0.170728	0.236442	0.327039	0.000195698	0.0117472	0.122968	0.675057	4.19003	0.9144195
5180	-5219.339	-5246.96	27.62084	0.2036375	0.0270729	0.0332965	0.0336751	0.0564966	0.03944	0.0375306	0.056078	0.0213983	0.0212657	0.00399554	0.153853	0.0887512	0.0106042	0.00780703	0.00810322	0.0137257	0.028129	0.0403152	0.0286495	0.00251699	0.0527782	0.101609	0.271478	0.0369789	0.105047	0.410516	0.0743703	0.283172	0.201119	0.229094	0.286615	0.00020083	0.0119195	0.123924	0.677158	4.1868	0.7654822
5190	-5224.662	-5251.575	26.91288	0.1915465	0.0274944	0.0560655	0.0238253	0.0746639	0.0539765	0.0391701	0.0777414	0.0344194	0.00874573	0.00124012	0.133231	0.0988188	0.00334758	0.01011	0.00447175	0.0238141	0.029379	0.0601126	0.0236327	0.000457975	0.0515597	0.101548	0.310326	0.0368362	0.077269	0.415729	0.0582913	0.26416	0.190207	0.243873	0.301761	0.000122153	0.00900973	0.106753	0.637634	4.24648	0.8362776
5200	-5216.434	-5244.018	27.58383	0.213015	0.0472418	0.0524456	0.0252535	0.0609713	0.0339628	0.0498244	0.0834139	0.025636	0.00940822	0.00218839	0.114363	0.0672048	0.0231842	0.00523428	0.00434278	0.0198899	0.0220472	0.0584029	0.0217552	0.00257497	0.0398373	0.112779	0.288167	0.0395607	0.0976807	0.393876	0.0679372	0.273658	0.196728	0.246614	0.282999	0.000284034	0.0144825	0.137422	0.70576	4.14205	0.7691825
5210	-5219.742	-5247.07	27.32823	0.191366	0.0341016	0.0479409	0.0241568	0.0662435	0.0574711	0.0455402	0.0841525	0.0215578	0.00976644	0.0055132	0.120654	0.0874948	0.0258576	0.0134305	0.0140064	0.0127673	0.0218052	0.0432616	0.0220764	0.00861346	0.0283314	0.0863539	0.284744	0.0535818	0.120995	0.393083	0.0612419	0.257829	0.196953	0.234452	0.310765	0.000121192	0.0089697	0.1065	0.63702	4.24739	0.7947426
5220	-5210.77	-5238.521	27.75107	0.1863151	0.0333387	0.0344903	0.0234974	0.0631931	0.0395929	0.0365188	0.0788914	0.0222161	0.0136977	0.0077262	0.137105	0.0726245	0.00568291	0.00971668	0.00677005	0.0188326	0.0218372	0.0492485	0.0380377	0.00431011	0.0351303	0.113625	0.269022	0.0459738	0.11178	0.405618	0.0539822	0.262396	0.194304	0.239005	0.304296	9.65538e-05	0.00789114	0.0994495	0.619563	4.273	0.7524586
5230	-5211.104	-5238.815	27.71146	0.1933513	0.0355768	0.0376727	0.0278339	0.0681676	0.0485235	0.0564274	0.0663016	0.0298788	0.00730438	0.00337595	0.13572	0.0788389	0.0103301	0.015046	0.000814754	0.0129833	0.0104445	0.0510245	0.0243712	0.00319829	0.0325852	0.136682	0.291337	0.0246861	0.0964861	0.368314	0.0824952	0.273413	0.192434	0.234947	0.299206	0.000132085	0.00941537	0.109293	0.64373	4.23743	0.7564199
5240	-5217.995	-5245.424	27.42835	0.1862398	0.0430022	0.0376382	0.0195491	0.0601858	0.0514313	0.0313973	0.0887401	0.0261991	0.00620426	0.00777746	0.153569	0.0706692	0.0258049	0.00577517	0.000897011	0.0148778	0.0191895	0.0436074	0.0343126	0.0149542	0.0289494	0.115918	0.268829	0.0326068	0.116225	0.401539	0.064881	0.261132	0.201295	0.236451	0.301122	9.6218e-05	0.00787565	0.099345	0.619298	4.27339	0.7847315
5250	-5221.487	-5248.562	27.07478	0.191247	0.0403813	0.0411832	0.0365742	0.071183	0.0635931	0.038502	0.0617437	0.0402068	0.0195392	0.00176622	0.134245	0.0860641	0.00608602	0.00932484	0.00389222	0.00324368	0.0163627	0.0567609	0.0330362	0.0152658	0.0411336	0.0902701	0.304468	0.0442169	0.0957323	0.386245	0.079068	0.288963	0.193357	0.224435	0.293245	0.000120561	0.00894338	0.106333	0.636615	4.24799	0.8200877
5260	-5216.905	-5245.089	28.18398	0.1827117	0.0359714	0.0254514	0.0207891	0.0665522	0.044574	0.0297281	0.0714532	0.0244837	0.00982892	0.00632568	0.134731	0.0727536	0.0142216	0.0144764	0.00138121	0.020357	0.0130005	0.0407497	0.028644	0.00347067	0.0302253	0.12587	0.250503	0.0458339	0.0770059	0.43007	0.0707172	0.27457	0.197394	0.228835	0.299201	8.14719e-05	0.00717023	0.094476	0.606762	4.29151	0.7091683
5270	-5218.801	-5246.445	27.64442	0.2053399	0.0383335	0.0450606	0.0197672	0.0843931	0.0425883	0.0338724	0.070068	0.0147293	0.00767659	0.00465277	0.17143	0.0600514	0.00882658	0.00952136	0.00191307	0.0134634	0.0170338	0.0379647	0.0398499	0.00755029	0.0343776	0.113011	0.25667	0.0454201	0.11167	0.398719	0.0745101	0.291928	0.205216	0.221762	0.281095	0.000214379	0.0123651	0.126366	0.68248	4.17857	0.7631239
5280	-5223.901	-5251.363	27.46207	0.2216402	0.0477526	0.0384879	0.0279579	0.068158	0.0592589	0.0414049	0.0790316	0.0134966	0.0161436	0.011186	0.120118	0.0879708	0.0146491	0.0107646	0.00463782	0.0201189	0.00983205	0.0456489	0.0216011	0.00429622	0.0388434	0.109963	0.320507	0.0441384	0.0683731	0.388147	0.0688711	0.254454	0.19998	0.25134	0.294226	0.000380677	0.0170684	0.149904	0.730576	4.10207	0.7813589
5290	-5213.881	-5241.668	27.78679	0.2074083	0.0299292	0.0301759	0.0282234	0.0681787	0.0373935	0.0315572	0.0719927	0.0304888	0.0136484	0.00483656	0.116973	0.0771455	0.0176616	0.0074659	0.00215664	0.0197218	0.0267671	0.0473198	0.0400453	0.0043604	0.0428454	0.140077	0.29167	0.0511934	0.0670682	0.377438	0.072553	0.27354	0.200355	0.243531	0.282575	0.000231742	0.0129184	0.129339	0.688869	4.16864	0.7488869
5300	-5215.445	-5244.178	28.73352	0.2042944	0.0300286	0.0248941	0.0198296	0.0479974	0.034456	0.0357	0.0607824	0.0284136	0.0111455	0.00483656	0.116092	0.0683076	0.0183603	0.0118986	0.00247765	0.0229605	0.0190901	0.0466365	0.0173795	0.00503491	0.0278927	0.115017	0.308055	0.0359063	0.121567	0.357844	0.0616115	0.260606	0.189591	0.221096	0.328706	0.00020598	0.0120904	0.124866	0.679219	4.18362	0.6542139
5310	-5219.086	-5246.513	27.42672	0.2386597	0.0420462	0.0419145	0.0181581	0.0737899	0.0552664	0.0543594	0.0795529	0.020627	0.0164947	0.000804038	0.127291	0.0743498	0.0171045	0.00908654	0.000740423	0.0278629	0.0193679	0.0502978	0.0281103	0.00176852	0.0259013	0.101153	0.26018	0.031293	0.0980577	0.4336	0.0757161	0.294017	0.180158	0.242899	0.282926	0.000637497	0.0227781	0.174521	0.775661	4.0264	0.7848944
5320	-5216.909	-5244.812	27.90381	0.2005987	0.0242005	0.0279627	0.0197623	0.0745714	0.0371696	0.0327015	0.0860166	0.0356362	0.00716739	0.00239938	0.130831	0.0762012	0.0221362	0.013628	0.00170867	0.0207834	0.0215679	0.0467672	0.0191147	0.0042933	0.032566	0.142633	0.280877	0.0328312	0.0925589	0.386304	0.0647951	0.265563	0.192599	0.233017	0.308821	0.000178245	0.0111459	0.119578	0.667512	4.20159	0.7371847
5330	-5215.335	-5243.962	28.62719	0.1812752	0.0331869	0.0311177	0.0196417	0.0629863	0.0418646	0.0351914	0.0721104	0.0287641	0.0104571	0.00824442	0.0982117	0.0758346	0.00767943	0.00626467	0.0101648	0.0111601	0.0150436	0.0399845	0.0313965	0.000959168	0.024583	0.117826	0.259729	0.0418716	0.0915499	0.42939	0.0596331	0.294477	0.172637	0.257263	0.275623	7.59946e-05	0.0068941	0.092508	0.601578	4.29894	0.6648466
5340	-5213.785	-5241.781	27.99577	0.1909259	0.0505369	0.0310959	0.0152888	0.0619241	0.0360817	0.0451522	0.0715848	0.0268912	0.0111416	0.00163395	0.130491	0.0789591	0.0112276	0.00515706	0.0032748	0.00965099	0.0112809	0.0486024	0.0371146	0.00553677	0.035362	0.105214	0.272223	0.0463679	0.0888107	0.417379	0.0700053	0.269037	0.203936	0.257893	0.269134	0.000118872	0.00887257	0.105882	0.635522	4.2496	0.7279886
5350	-5215.141	-5243.161	28.01967	0.2253914	0.0409108	0.0284843	0.0209076	0.0756873	0.0417347	0.0371903	0.0715848	0.0341512	0.0101599	0.00923276	0.12097	0.0829804	0.012375	0.000446323	0.0101243	0.012711	0.00825252	0.0355711	0.0200827	0.00876508	0.0432779	0.123574	0.236753	0.0516109	0.0654712	0.440249	0.0823426	0.279991	0.191913	0.253131	0.274966	0.000429364	0.0182592	0.155338	0.740944	4.08503	0.7255995
5360	-5217.574	-5245.727	28.15273	0.2167759	0.039899	0.0254078	0.0174656	0.0761535	0.0351427	0.0337328	0.0885703	0.0284902	0.00558859	0.00567046	0.121519	0.0771088	0.0209808	0.000235641	0.00383202	0.0190808	0.00743202	0.0434556	0.0195678	0.0113801	0.0315795	0.122876	0.263611	0.0301394	0.0821241	0.42227	0.0789798	0.290441	0.180033	0.231316	0.29821	0.000323651	0.0155836	0.142861	0.716752	4.12448	0.7122934
5370	-5221.153	-5248.926	27.7737	0.2238771	0.0243167	0.0464985	0.0369024	0.0877909	0.0497412	0.0392407	0.0700845	0.0237989	0.0166414	0.00406222	0.119936	0.074384	0.019416	0.00485003	0.00266612	0.0208613	0.0118844	0.0403059	0.0174176	0.00940931	0.0299875	0.106597	0.281101	0.0606565	0.114199	0.363986	0.0734613	0.285371	0.18639	0.239932	0.288307	0.0004092	0.0177737	0.153145	0.736789	4.09188	0.750196
5380	-5212.439	-5240.564	28.12513	0.1881324	0.0330705	0.0221783	0.0221234	0.0723723	0.0497412	0.0417097	0.0742638	0.0299958	0.00764475	0.00216266	0.11036	0.0783798	0.0170913	0.000815099	0.00971349	0.00589375	0.0146744	0.0514968	0.0347174	0.00391646	0.0327326	0.12619	0.314097	0.042373	0.0782041	0.378367	0.0607698	0.274035	0.208227	0.222399	0.295339	0.000104929	0.00827005	0.101976	0.625908	4.26374	0.7150533
5390	-5224.946	-5251.75	26.80362	0.1925211	0.0309113	0.0262316	0.0363795	0.0961397	0.0648161	0.0537758	0.0853752	0.0333902	0.00769322	0.00746262	0.130309	0.0872914	0.0145041	0.000392092	0.0140354	0.0178071	0.0209104	0.048155	0.0262863	0.00563869	0.0396991	0.0965696	0.294984	0.0302906	0.109814	0.412773	0.055569	0.311019	0.183288	0.218566	0.287127	0.000127443	0.00922752	0.108124	0.640935	4.24159	0.8472042
5400	-5208.462	-5236.233	27.77076	0.2100227	0.0292092	0.044451	0.0205184	0.0702281	0.0436736	0.0444444	0.056406	0.0274109	0.010518	0.00318357	0.141512	0.0867226	0.0204517	4.30563e-05	0.00551517	0.0113959	0.0194533	0.0505578	0.0217928	0.0124888	0.0305136	0.119163	0.278989	0.043691	0.101537	0.402579	0.0540412	0.277634	0.183401	0.236277	0.302688	0.000255152	0.0136361	0.133104	0.696821	4.15618	0.7504897
5410	-5211.815	-5239.613	27.79754	0.2274342	0.0401452	0.0356077	0.0330609	0.0702281	0.0469218	0.0424336	0.0687904	0.0328115	0.00695362	0.00380305	0.127186	0.0652256	0.0234597	2.90536e-05	0.0125554	0.00794413	0.0127337	0.0420791	0.0362112	0.0127522	0.0268796	0.116583	0.288622	0.04992	0.0845069	0.386609	0.0737586	0.27106	0.191349	0.230127	0.307464	0.00045768	0.0189241	0.158297	0.746485	4.07584	0.747812
5420	-5213.459	-5240.878	27.41842	0.1989344	0.0419364	0.0444382	0.020622	0.0652922	0.0531057	0.0490331	0.0707247	0.0352628	0.0109025	0.00746485	0.142642	0.0865589	0.0157474	0.00185429	0.014403	0.00985216	0.0167662	0.0366703	0.0229176	0.0145549	0.0249747	0.106216	0.297681	0.0436667	0.090342	0.382424	0.0796711	0.283789	0.207349	0.229771	0.27909	0.000166712	0.0107341	0.117205	0.662148	4.20975	0.785724
5430	-5213.124	-5240.562	27.43831	0.1914581	0.0382068	0.0424994	0.0164946	0.0835722	0.0502649	0.039592	0.0653113	0.0404293	0.0104107	0.00711293	0.111154	0.101733	0.0121072	0.00152701	0.00504912	0.011473	0.0204514	0.0542444	0.0337498	0.00976151	0.0285907	0.113035	0.280856	0.0417406	0.101824	0.375351	0.0871932	0.282615	0.18517	0.237479	0.294736	0.000121681	0.00899011	0.106629	0.637334	4.24693	0.7837352
5440	-5214.913	-5242.174	27.26096	0.1873725	0.0358887	0.0335273	0.0223318	0.0787916	0.0646284	0.0479293	0.0805331	0.0392139	0.0118856	0.0073792	0.117217	0.0997115	0.00783355	0.00162423	0.0107436	0.00590643	0.0176309	0.0364559	0.0349317	0.0162181	0.0310877	0.117014	0.281682	0.0308641	0.102783	0.402927	0.064729	0.286987	0.192704	0.226677	0.293632	0.000101362	0.00811036	0.100918	0.623264	4.26761	0.8014697
5450	-5216.66	-5244.077	27.41709	0.2457467	0.0413641	0.0392825	0.0192879	0.0588686	0.0478832	0.0402835	0.111679	0.0271309	0.0105687	0.00572406	0.129286	0.070689	0.0108142	0.00451538	0.00814581	0.0168595	0.0176309	0.0439657	0.0324216	0.0160254	0.0334308	0.111541	0.290076	0.0367406	0.0862981	0.417306	0.0580387	0.26964	0.195074	0.247602	0.287683	0.000773651	0.0253781	0.184707	0.793023	3.99612	0.7858573
5460	-5224.846	-5253.034	28.18777	0.2006089	0.0376361	0.0372265	0.0190586	0.0734706	0.0490811	0.0367213	0.075138	0.0271309	0.00557967	0.00249963	0.0854908	0.0664082	0.0109035	0.00592686	0.00070675	0.0153142	0.0116803	0.0567567	0.0198844	0.00383493	0.06834	0.108723	0.290786	0.0481048	0.0907441	0.376301	0.0853403	0.272863	0.202356	0.233659	0.291122	0.000178317	0.0111484	0.119593	0.667545	4.20154	0.708789
5470	-5223.748	-5251.226	27.47768	0.1950679	0.0399964	0.0482198	0.0319348	0.0723832	0.0542429	0.0435147	0.0913677	0.0167582	0.00822882	0.00492294	0.093291	0.104317	0.0117079	0.0107605	0.00106017	0.0110744	0.0141233	0.0572139	0.0209812	0.02021	0.0234893	0.103936	0.279216	0.0314842	0.0993241	0.403523	0.0825169	0.275848	0.206908	0.230348	0.286896	0.000142089	0.00981059	0.111718	0.649463	4.22887	0.7797979
5480	-5221.808	-5249.609	27.80074	0.1903147	0.0222992	0.0408265	0.0228946	0.0627853	0.0472974	0.0447633	0.0783411	0.0243197	0.00716609	0.00540704	0.155298	0.06053	0.00771067	0.00855592	0.00884968	0.0191453	0.0136675	0.0571227	0.0262422	0.00535354	0.0289167	0.0971386	0.322626	0.0683361	0.0830397	0.367297	0.0615623	0.27241	0.202736	0.246164	0.278689	0.000115708	0.00873867	0.105025	0.633433	4.25269	0.747492
5490	-5215.446	-5243.321	27.87456	0.1980026	0.0266477	0.037783	0.0241466	0.0754621	0.0403893	0.0421394	0.0621806	0.0316474	0.00818116	0.00146374	0.134604	0.0898552	0.017529	0.00101906	0.00100587	0.014991	0.0254324	0.0385595	0.0217711	0.0216355	0.0236663	0.10462	0.284357	0.0484117	0.0790925	0.413151	0.0703679	0.278632	0.196819	0.247504	0.277045	0.000160505	0.0105074	0.11588	0.65912	4.21433	0.7401098
5500	-5210.857	-5238.236	27.37883	0.2036292	0.0343192	0.0365569	0.0265388	0.0664091	0.0591738	0.0468411	0.0758519	0.0403359	0.0118675	0.00770451	0.120304	0.0795603	0.00907897	0.0099624	0.000178865	0.0117238	0.0220676	0.0497843	0.0278388	0.0101535	0.0434317	0.092118	0.290857	0.0465283	0.0858541	0.408352	0.0762908	0.280794	0.195564	0.241452	0.282191	0.000200765	0.0119173	0.123912	0.677132	4.18684	0.7896825
5510	-5215.136	-5242.992	27.85606	0.1897913	0.043815	0.0339452	0.0256387	0.0757155	0.0379749	0.0473788	0.0693993	0.0292744	0.00708212	0.00590553	0.114015	0.0820718	0.0169034	0.0099624	0.00150638	0.0121633	0.0301879	0.0418217	0.0215792	0.00969586	0.0259237	0.0914788	0.276121	0.0467612	0.0868983	0.431772	0.0669687	0.270694	0.211716	0.229219	0.288372	0.000113049	0.00862493	0.104293	0.631638	4.25533	0.7419598
5520	-5212.422	-5240.201	27.77924	0.1854682	0.0448382	0.0404443	0.0197052	0.0690039	0.0391844	0.0428005	0.0740288	0.0344596	0.0100576	0.00734617	0.132148	0.0711672	0.0183991	0.0117375	0.000954319	0.00905021	0.00700839	0.0449303	0.036203	0.010744	0.0254315	0.110822	0.284686	0.0399424	0.100204	0.404669	0.0596759	0.289656	0.198311	0.234605	0.277428	9.28306e-05	0.00771807	0.098276	0.61658	4.27733	0.7496422
